Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Valence,Tempo,Duration_min,Views,Likes,Comments,Licensed,official_video,Stream,most_playedon,Total_popularity,Energy_level,Loudness_level,Tempo_level,Speechiness_level,Valence_level,Popularity_level
Pharrell Williams,Frontin' (Feat. Jay-Z) - Club Mix,The Neptunes Present... Clones,album,89,40,-5.9,13,75,102,3.9,59095041,433116,13530,True,True,114177468,Spotify,173272509,Medium,Loud,Medium,Musical,Happy,Very High
Khalid,Lovely (With Khalid),lovely (with Khalid),single,35,29,-10.1,3,12,115,3.3,1721382178,24425840,561909,True,True,2110573779,Spotify,3831955957,Low,Medium,Fast,Very Musical,Very Sad,Very High
Khalid,Numb,Numb,single,91,77,-4.7,4,63,119,2.6,25212794,418647,7041,True,True,203066841,Spotify,228279635,High,Very Loud,Fast,Very Musical,Happy,Very High
Khalid,Silence,Silence,single,52,76,-3.1,8,28,141,3.0,129183587,1480652,37678,False,True,1322057199,Spotify,1451240786,High,Very Loud,Very Fast,Very Musical,Sad,Very High
Khalid,Young Dumb & Broke,American Teen,album,79,53,-6.4,4,39,136,3.4,886349984,5968729,147072,True,True,1290687019,Spotify,2177037003,Medium,Loud,Very Fast,Very Musical,Sad,Very High
Khalid,Eastside (With Halsey & Khalid),FRIENDS KEEP SECRETS,album,63,68,-7.7,24,32,89,2.8,632400004,2781127,34795,False,True,1424962511,Spotify,2057362515,High,Loud,Slow,Mixed,Sad,Very High
Khalid,Better,Suncity,album,59,55,-10.3,9,11,97,3.8,860718114,4030063,68320,True,True,1143264716,Spotify,2003982830,Medium,Medium,Medium,Very Musical,Very Sad,Very High
Khalid,Location,American Teen,album,73,44,-11.5,42,32,80,3.7,544666810,3251468,61104,True,True,1221083395,Spotify,1765750205,Medium,Medium,Slow,Speechy,Sad,Very High
Khalid,8Teen,American Teen,album,83,58,-5.8,3,64,105,3.8,1381628,12115,158,True,True,586480399,Spotify,587862027,Medium,Loud,Medium,Very Musical,Happy,Very High
Khalid,Beautiful People (Feat. Khalid),No.6 Collaborations Project,album,64,64,-8.1,18,54,92,3.3,353454004,2754251,54867,True,True,1241240312,Spotify,1594694316,High,Loud,Medium,Musical,Neutral,Very High
Khalid,Love Lies (With Normani),Love Lies (with Normani),single,70,64,-5.6,4,33,143,3.4,243497172,1758555,28321,True,True,843423744,Spotify,1086920916,High,Loud,Very Fast,Very Musical,Sad,Very High
Shakira,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",single,77,63,-5.6,4,49,122,3.6,252068988,9415668,525670,True,True,196761853,Youtube,448830841,High,Loud,Fast,Very Musical,Neutral,Very High
Shakira,Monotonía,Monotonía,single,87,69,-4.2,4,82,131,2.6,189132077,3670104,161071,True,True,220692224,Spotify,409824301,High,Very Loud,Very Fast,Very Musical,Very Happy,Very High
Shakira,Te Felicito,Te Felicito,single,69,63,-4.7,31,57,174,2.9,460717876,3361051,155635,True,True,473003231,Spotify,933721107,High,Very Loud,Very Fast,Mixed,Neutral,Very High
Shakira,Hips Don'T Lie (Feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",album,77,82,-5.9,7,75,100,3.6,1214508056,6540184,223326,True,True,1164605089,Youtube,2379113145,Very High,Loud,Medium,Very Musical,Happy,Very High
Shakira,Waka Waka (This Time For Africa) [The Official 2010 Fifa World Cup (Tm) Song] (Feat. Freshlyground),Listen Up! The Official 2010 FIFA World Cup Album,compilation,75,87,-6.4,14,75,126,3.4,3463816330,20327883,1283529,True,True,629918488,Youtube,4093734818,Very High,Loud,Fast,Musical,Happy,Very High
Shakira,Don'T You Worry,ELEVATION,album,83,86,-5.3,3,48,131,3.2,144690551,1327396,57072,True,True,162685755,Spotify,307376306,Very High,Loud,Very Fast,Very Musical,Neutral,Very High
Shakira,Dia De Enero,"Fijación Oral, Vol. 1",album,68,36,-11.6,7,52,165,2.9,151765834,507258,20625,True,True,138360843,Youtube,290126677,Low,Medium,Very Fast,Very Musical,Neutral,Very High
Shakira,Chantaje (Feat. Maluma),El Dorado,album,85,77,-2.9,7,90,102,3.3,2805793003,10370533,404270,True,True,859799057,Youtube,3665592060,High,Very Loud,Medium,Very Musical,Very Happy,Very High
Shakira,Inevitable,Donde Estan Los Ladrones,album,59,46,-7.8,6,33,91,3.2,135287306,437988,25673,True,True,220084336,Spotify,355371642,Medium,Loud,Medium,Very Musical,Sad,Very High
Shakira,Antologia,Pies Descalzos,album,83,40,-11.1,3,57,97,4.2,359765,4970,245,False,False,229134152,Spotify,229493917,Medium,Medium,Medium,Very Musical,Neutral,Very High
Machine Gun Kelly,My Ex'S Best Friend (With Blackbear),Tickets To My Downfall,album,73,67,-5.1,4,29,124,2.3,102439463,1072165,33820,True,True,574531280,Spotify,676970743,High,Loud,Fast,Very Musical,Sad,Very High
Machine Gun Kelly,I Think I'M Okay (With Yungblud & Travis Barker),Hotel Diablo,album,62,74,-4.7,3,27,119,2.8,111974897,1198821,47830,True,True,426759364,Spotify,538734261,High,Very Loud,Fast,Very Musical,Sad,Very High
Machine Gun Kelly,Maybe (Feat. Bring Me The Horizon),mainstream sellout,album,60,92,-4.8,5,53,88,2.8,20170299,294321,10253,True,True,90825980,Spotify,110996279,Very High,Very Loud,Slow,Very Musical,Neutral,Very High
Machine Gun Kelly,"Home (With Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,65,71,-5.2,21,21,82,3.4,206242355,1923118,31427,True,True,382579404,Spotify,588821759,High,Loud,Slow,Mixed,Sad,Very High
Machine Gun Kelly,Forget Me Too (Feat. Halsey),Tickets To My Downfall,album,65,87,-4.8,7,52,99,2.9,68116200,854345,30673,True,True,254290993,Spotify,322407193,Very High,Very Loud,Medium,Very Musical,Neutral,Very High
Machine Gun Kelly,Bloody Valentine,Tickets To My Downfall,album,53,85,-4.2,7,50,160,3.4,117833946,1278216,71379,True,True,280845476,Spotify,398679422,Very High,Very Loud,Very Fast,Very Musical,Neutral,Very High
Machine Gun Kelly,Bad Things (With Camila Cabello),bloom,album,69,69,-4.8,14,30,137,4.0,449712619,3621125,110107,True,True,615784555,Spotify,1065497174,High,Very Loud,Very Fast,Musical,Sad,Very High
Machine Gun Kelly,Make Up Sex (Feat. Blackbear),mainstream sellout,album,66,67,-4.1,3,68,131,2.0,15391210,182210,7137,True,True,67878913,Spotify,83270123,High,Very Loud,Very Fast,Very Musical,Happy,Very High
Machine Gun Kelly,"F*Ck You, Goodbye (Feat. Machine Gun Kelly)",F*CK LOVE 3+: OVER YOU,album,72,63,-6.7,3,29,92,2.4,35856519,335937,3392,True,True,212221697,Spotify,248078216,High,Loud,Medium,Very Musical,Sad,Very High
Machine Gun Kelly,Ay! (Feat. Lil Wayne),mainstream sellout,album,74,61,-6.7,3,49,147,2.1,19671018,273280,13598,True,True,62736773,Spotify,82407791,High,Loud,Very Fast,Very Musical,Neutral,Very High
Nicky Jam,X,Intimo,album,59,74,-5.3,5,69,179,2.9,2133459242,9883068,262847,True,True,865695837,Youtube,2999155079,High,Loud,Very Fast,Very Musical,Happy,Very High
Nicky Jam,El Perdón (With Enrique Iglesias),Fénix,album,62,69,-5.8,5,66,179,3.4,1381668642,4089045,96876,True,True,765561212,Youtube,2147229854,High,Loud,Very Fast,Very Musical,Happy,Very High
Nicky Jam,Bella Y Sensual,Golden,album,63,71,-6.9,9,74,179,3.4,736730327,2634233,56053,True,True,418186764,Youtube,1154917091,High,Loud,Very Fast,Very Musical,Happy,Very High
Nicky Jam,"Nicky Jam: Bzrp Music Sessions, Vol. 41","Nicky Jam: Bzrp Music Sessions, Vol. 41",single,62,84,-3.2,15,81,89,2.6,592005,6740,96,False,False,185931694,Spotify,186523699,Very High,Very Loud,Slow,Musical,Very Happy,Very High
Nicky Jam,Cuaderno,Climaxxx,album,68,64,-5.0,38,68,172,4.8,321420163,1811446,31069,True,True,350576786,Spotify,671996949,High,Very Loud,Very Fast,Mixed,Happy,Very High
Nicky Jam,En La Cama (Feat. Daddy Yankee),Exitos,album,85,91,-4.8,14,88,104,2.6,115543124,748538,14194,True,True,136025763,Spotify,251568887,Very High,Very Loud,Medium,Musical,Very Happy,Very High
Nicky Jam,Si Te Preguntan...,Si Te Preguntan...,single,76,80,-2.9,3,92,136,3.7,61711565,435031,5375,True,True,37382738,Youtube,99094303,Very High,Very Loud,Very Fast,Very Musical,Very Happy,Very High
Nicky Jam,Hasta El Amanecer,Fénix,album,83,60,-6.0,3,58,94,3.3,1546036758,4733493,168819,True,True,479847676,Youtube,2025884434,High,Loud,Medium,Very Musical,Neutral,Very High
Nicky Jam,Color Esperanza 2020,Color Esperanza 2020,single,59,78,-7.8,16,78,106,3.6,24706293,557112,17598,False,False,89466323,Spotify,114172616,High,Loud,Medium,Musical,Happy,Very High
Nicky Jam,Donde Estan Las Gatas,Gargolas 3,album,82,78,-11.9,8,81,109,2.8,162725,2340,62,False,False,126333112,Spotify,126495837,High,Medium,Medium,Very Musical,Very Happy,Very High
The Beatles,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),album,55,54,-10.5,3,39,129,3.1,114971785,1126554,32910,True,True,942898131,Spotify,1057869916,Medium,Medium,Fast,Very Musical,Sad,Very High
The Beatles,Let It Be - Remastered 2009,Let It Be (Remastered),album,44,40,-8.3,3,41,143,4.1,131925109,1075941,15452,True,True,526788025,Spotify,658713134,Medium,Loud,Very Fast,Very Musical,Neutral,Very High
The Beatles,Come Together - Remastered 2009,Abbey Road (Remastered),album,53,37,-11.9,3,18,165,4.3,31607772,383619,3211,True,True,574936342,Spotify,606544114,Low,Medium,Very Fast,Very Musical,Very Sad,Very High
The Beatles,Yesterday - Remastered 2009,Help! (Remastered),album,33,17,-11.8,3,31,96,2.1,42856675,475089,5938,True,True,475131674,Spotify,517988349,Very Low,Medium,Medium,Very Musical,Sad,Very High
The Beatles,Twist And Shout - Remastered 2009,Please Please Me (Remastered),album,48,84,-9.2,4,93,124,2.6,53228361,490790,4309,True,True,341963190,Spotify,395191551,Very High,Loud,Fast,Very Musical,Very Happy,Very High
The Beatles,Blackbird - Remastered 2009,The Beatles (Remastered),album,68,12,-14.4,3,37,93,2.3,33852949,365297,4522,True,True,326733164,Spotify,360586113,Very Low,Medium,Medium,Very Musical,Sad,Very High
The Beatles,In My Life - Remastered 2009,Rubber Soul (Remastered),album,68,43,-11.4,3,43,103,2.4,63223118,463315,8607,True,True,266426563,Spotify,329649681,Medium,Medium,Medium,Very Musical,Neutral,Very High
The Beatles,Hey Jude - Remastered 2015,1 (Remastered),album,38,60,-7.7,2,53,147,7.1,56888766,460662,6569,True,True,486111943,Spotify,543000709,High,Loud,Very Fast,Very Musical,Neutral,Very High
The Beatles,I Want To Hold Your Hand - Remastered 2015,1 (Remastered),album,49,71,-5.5,4,86,130,2.4,28799448,275921,4031,True,True,334903879,Spotify,363703327,High,Loud,Very Fast,Very Musical,Very Happy,Very High
The Beatles,Something - Remastered 2009,Abbey Road (Remastered),album,39,33,-10.9,3,37,133,3.0,96849734,675186,26651,True,True,233382117,Spotify,330231851,Low,Medium,Very Fast,Very Musical,Sad,Very High
Pitbull,"Give Me Everything (Feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),album,67,93,-3.2,16,53,129,4.2,1007596168,4265538,162078,True,True,777641580,Youtube,1785237748,Very High,Very Loud,Fast,Musical,Neutral,Very High
Pitbull,Timber (Feat. Ke$Ha),Global Warming: Meltdown (Deluxe Version),album,58,96,-4.1,9,78,129,3.4,1405539965,5671596,158456,True,True,1120973873,Youtube,2526513838,Very High,Very Loud,Fast,Very Musical,Happy,Very High
Pitbull,Time Of Our Lives,Globalization,album,72,80,-5.8,5,72,124,3.8,253293371,1423079,25528,True,True,981156901,Spotify,1234450272,Very High,Loud,Fast,Very Musical,Happy,Very High
Pitbull,Feel This Moment (Feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),album,67,75,-3.6,15,54,135,3.8,704875181,2999847,113202,True,True,481224452,Youtube,1186099633,High,Very Loud,Very Fast,Musical,Neutral,Very High
Pitbull,International Love (Feat. Chris Brown),Planet Pit (Deluxe Version),album,67,85,-3.0,4,64,120,3.8,866480662,2961540,153962,True,True,347393726,Youtube,1213874388,Very High,Very Loud,Fast,Very Musical,Happy,Very High
Pitbull,Fireball (Feat. John Ryan),Globalization,album,76,93,-5.4,5,83,122,3.9,307624507,1576522,30102,True,True,424022714,Spotify,731647221,Very High,Loud,Fast,Very Musical,Very Happy,Very High
Pitbull,We Are One (Ole Ola) [The Official 2014 Fifa World Cup Song] (Feat. Jennifer Lopez & Claudia Leitte),Globalization,album,59,93,-4.3,5,56,125,3.7,894756316,4925915,267026,True,True,222056078,Youtube,1116812394,Very High,Very Loud,Fast,Very Musical,Neutral,Very High
Pitbull,Hotel Room Service,Pitbull Starring In Rebelution,album,85,63,-8.4,22,73,126,4.0,313590021,1533812,45324,True,True,374912951,Spotify,688502972,High,Loud,Fast,Mixed,Happy,Very High
Pitbull,Hey Baby (Drop It To The Floor) (Feat. T-Pain),Planet Pit (Deluxe Version),album,59,91,-3.4,8,76,128,3.9,300032949,1078390,36962,True,True,193172998,Youtube,493205947,Very High,Very Loud,Fast,Very Musical,Happy,Very High
Pitbull,Hot,LEGENDADDY,album,89,67,-6.4,24,57,130,2.6,52214351,688783,16459,False,True,52166142,Youtube,104380493,High,Loud,Very Fast,Mixed,Neutral,Very High
Sean Paul,No Lie,Mad Love The Prequel,album,74,88,-2.9,11,46,102,3.7,1120854023,7147862,108564,True,True,851711837,Youtube,1972565860,Very High,Very Loud,Medium,Musical,Neutral,Very High
Sean Paul,Temperature,The Trinity,album,95,60,-4.7,6,82,125,3.6,361314925,2124819,38673,True,True,590578908,Spotify,951893833,High,Very Loud,Fast,Very Musical,Very Happy,Very High
Sean Paul,Go Down Deh (Feat. Shaggy And Sean Paul),10,album,80,76,-5.1,9,57,89,2.6,165860569,2514731,32073,True,True,122450231,Youtube,288310800,High,Loud,Slow,Very Musical,Neutral,Very High
Sean Paul,Get Busy,Dutty Rock (20th Anniversary),album,74,82,-4.1,3,72,100,3.5,208573237,1324227,20700,True,True,381155556,Spotify,589728793,Very High,Very Loud,Medium,Very Musical,Happy,Very High
Sean Paul,She Doesn'T Mind,Tomahawk Technique,album,71,77,-5.2,6,62,120,3.8,505918510,2235710,59894,True,True,266413452,Youtube,772331962,High,Loud,Fast,Very Musical,Happy,Very High
Sean Paul,Give It Up To Me,The Trinity,album,85,67,-4.3,31,57,95,4.0,306887054,1317175,17399,True,True,49412471,Youtube,356299525,High,Very Loud,Medium,Mixed,Neutral,Very High
Sean Paul,(When You Gonna) Give It Up To Me (Feat. Keyshia Cole) - Radio Version,Only Hits,compilation,71,76,-3.0,22,71,95,4.1,306887054,1317175,17399,True,True,51339097,Youtube,358226151,High,Very Loud,Medium,Mixed,Happy,Very High
Sean Paul,I'M Still In Love With You (Feat. Sasha),Dutty Rock (20th Anniversary),album,76,66,-5.4,17,75,87,4.6,314611933,2018040,29163,True,True,176824685,Youtube,491436618,High,Loud,Slow,Musical,Happy,Very High
Sean Paul,Up,UP,single,81,71,-6.0,4,85,98,2.5,81787112,668740,12932,True,True,47517159,Youtube,129304271,High,Loud,Medium,Very Musical,Very Happy,Very High
Sean Paul,Contra La Pared,Contra La Pared,single,82,58,-7.1,11,59,94,3.7,256405663,1928933,20224,True,True,336056798,Spotify,592462461,Medium,Loud,Medium,Musical,Neutral,Very High
Elvis Presley,Can'T Help Falling In Love,Blue Hawaii,album,39,29,-14.1,2,34,100,3.0,363854960,3486602,125337,True,True,642724292,Spotify,1006579252,Low,Medium,Medium,Very Musical,Sad,Very High
Elvis Presley,Blue Christmas,Elvis' Christmas Album,album,46,27,-16.7,4,57,94,2.2,46348788,209579,7591,True,True,293604060,Spotify,339952848,Low,Soft,Medium,Very Musical,Neutral,Very High
Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis' Christmas Album,album,57,23,-17.0,4,82,79,1.9,282465,4533,155,True,True,115786722,Spotify,116069187,Low,Soft,Slow,Very Musical,Very Happy,Very High
Elvis Presley,Suspicious Minds,From Elvis in Memphis,album,48,38,-10.9,3,71,116,4.4,7484414,84407,1872,True,True,355940570,Spotify,363424984,Low,Medium,Fast,Very Musical,Happy,Very High
Elvis Presley,Burning Love,Elvis (Fool),album,66,74,-11.2,2,97,143,2.8,3649438,17369,811,True,True,217996516,Spotify,221645954,High,Medium,Very Fast,Very Musical,Very Happy,Very High
Elvis Presley,Always On My Mind,Elvis (Fool),album,35,38,-14.3,3,49,181,3.6,12982178,152547,3757,False,False,126445901,Spotify,139428079,Low,Medium,Very Fast,Very Musical,Neutral,Very High
Elvis Presley,If I Can Dream,ELVIS (Original Motion Picture Soundtrack),album,32,71,-7.7,3,28,93,3.2,43935538,374007,22080,True,True,19601041,Youtube,63536579,High,Loud,Medium,Very Musical,Sad,Very High
Elvis Presley,Jailhouse Rock,Platinum - A Life In Music,album,62,53,-10.0,7,90,166,2.4,242588704,1868278,53891,False,True,362889100,Spotify,605477804,Medium,Loud,Very Fast,Very Musical,Very Happy,Very High
Elvis Presley,In The Ghetto,From Elvis in Memphis,album,40,26,-16.7,3,49,88,2.8,8647838,0,2484,False,False,138978979,Spotify,147626817,Low,Soft,Slow,Very Musical,Neutral,Very High
Elvis Presley,(You'Re The) Devil In Disguise,Elvis 30 #1 Hits (Expanded Edition),album,48,73,-7.6,16,87,122,2.3,14332854,370274,4350,True,True,107417556,Spotify,121750410,High,Loud,Fast,Musical,Very Happy,Very High
2Pac,Hit 'Em Up - Single Version,Greatest Hits,compilation,91,84,-4.0,23,58,95,5.2,585712131,4363164,208460,False,False,375955728,Youtube,961667859,Very High,Very Loud,Medium,Mixed,Neutral,Very High
2Pac,Ambitionz Az A Ridah,All Eyez On Me,album,80,91,-6.6,22,80,87,4.6,89682,1301,41,False,False,578493150,Spotify,578582832,Very High,Loud,Slow,Mixed,Very Happy,Very High
2Pac,California Love - Original Version,Greatest Hits,compilation,76,85,-3.1,4,76,91,4.7,84654029,484619,12875,False,False,497213287,Spotify,581867316,Very High,Very Loud,Medium,Very Musical,Happy,Very High
2Pac,All Eyez On Me (Ft. Big Syke),All Eyez On Me,album,87,72,-6.0,24,84,93,5.1,14035099,64269,1918,False,True,428728611,Spotify,442763710,High,Loud,Medium,Mixed,Very Happy,Very High
2Pac,Do For Love,R U Still Down? [Remember Me],album,87,63,-3.6,29,71,95,4.7,1276815,24831,820,False,False,213745248,Spotify,215022063,High,Very Loud,Medium,Mixed,Happy,Very High
2Pac,Changes,Greatest Hits,compilation,86,66,-6.3,7,33,111,4.5,306542,4350,305,False,False,411056377,Spotify,411362919,High,Loud,Fast,Very Musical,Sad,Very High
2Pac,Dear Mama,Me Against The World,album,77,54,-7.1,10,32,84,4.7,381061439,3225481,134343,True,True,243928109,Youtube,624989548,Medium,Loud,Slow,Musical,Sad,Very High
2Pac,Keep Ya Head Up,Strictly 4 My N.I.G.G.A.Z...,album,59,73,-7.0,42,59,172,4.4,5434057,58781,2136,False,False,211103197,Spotify,216537254,High,Loud,Very Fast,Speechy,Neutral,Very High
2Pac,2 Of Amerikaz Most Wanted (Ft. Snoop Doggy Dogg),All Eyez On Me,album,84,90,-4.8,13,85,99,4.1,18949722,251281,6109,False,True,178709066,Spotify,197658788,Very High,Very Loud,Medium,Musical,Very Happy,Very High
2Pac,Can'T C Me,All Eyez On Me,album,79,85,-2.2,17,67,95,5.5,1002891,13416,814,False,False,117899041,Spotify,118901932,Very High,Very Loud,Medium,Musical,Happy,Very High
Snoop Dogg,Bad Decisions (With Bts & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),single,76,86,-3.3,9,95,120,2.9,48725891,2843117,200546,True,True,172373567,Spotify,221099458,Very High,Very Loud,Fast,Very Musical,Very Happy,Very High
Snoop Dogg,"Young, Wild & Free (Feat. Bruno Mars)",Mac and Devin Go to High School (Music from and Inspired by the Movie),album,55,65,-6.7,20,55,94,3.5,726601997,5635352,149004,False,True,1138123751,Spotify,1864725748,High,Loud,Medium,Mixed,Neutral,Very High
Snoop Dogg,Drop It Like It'S Hot,R&G (Rhythm & Gangsta): The Masterpiece,album,88,63,-3.9,21,66,91,4.4,242845147,1854617,50520,True,True,466458137,Spotify,709303284,High,Very Loud,Medium,Mixed,Happy,Very High
Snoop Dogg,"That'S My N**** (With Meek Mill, Yg & Snoop Dogg)","That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",single,72,73,-5.5,8,50,104,3.3,14272788,175218,3211,False,True,248359900,Spotify,262632688,High,Loud,Medium,Very Musical,Neutral,Very High
Snoop Dogg,From The D 2 The Lbc (With Snoop Dogg),Curtain Call 2,album,71,76,-7.9,25,59,164,3.6,70515275,2308329,97470,True,True,46192225,Youtube,116707500,High,Loud,Very Fast,Mixed,Neutral,Very High
Snoop Dogg,Sweat - Remix,Sweat (Snoop Dogg Vs. David Guetta) [Remix],single,81,73,-5.6,3,73,130,3.3,237582702,1010443,39623,True,True,222949118,Youtube,460531820,High,Loud,Very Fast,Very Musical,Happy,Very High
Snoop Dogg,Beautiful,Paid Tha Cost To Be Da Bo$$,album,90,69,-6.3,13,96,101,5.0,202432469,1231331,27893,True,True,202521145,Spotify,404953614,High,Loud,Medium,Musical,Very Happy,Very High
